founder_id,founder_age,founder_gender,years_with_startup,founder_role,monthly_revenue_generated,work_life_balance_rating,venture_satisfaction,startup_performance_rating,funding_rounds_led,working_overtime,distance_from_investor_hub,education_background,personal_status,num_dependents,startup_stage,team_size_category,remote_operations,leadership_scope,innovation_support,startup_reputation,founder_visibility,retention_status
41554,51,Female,11,Technology,10813.0,Good,Medium,High,1,No,51,Associate Degree,Single,0.0,Mid,Small,Yes,No,Yes,Excellent,High,Stayed
36550,39,Male,20,Finance,7788.0,Good,High,Below Average,2,Yes,1,Master’s Degree,Divorced,0.0,Entry,Medium,Yes,No,No,Good,Very High,Stayed
53923,36,Male,28,Education,4540.0,Good,High,Average,2,No,28,High School,Married,1.0,Mid,Medium,Yes,No,No,Good,Low,Stayed
40666,48,Male,19,Technology,10038.0,Excellent,High,Below Average,1,Yes,3,Associate Degree,Single,0.0,Mid,Medium,No,No,Yes,Good,Medium,Stayed
11809,36,Female,27,Education,5058.0,Poor,Medium,Low,3,No,72,Associate Degree,Divorced,2.0,Mid,Medium,No,No,No,Fair,High,Left
68256,20,Female,1,Education,4897.0,Good,High,Below Average,1,No,51,Bachelor’s Degree,Single,1.0,Mid,Medium,No,No,No,Good,Low,Left
14211,19,Male,11,Finance,7890.0,Excellent,Very High,Average,2,No,63,Bachelor’s Degree,Married,4.0,Mid,Small,No,No,No,Good,Medium,Stayed
60928,38,Male,14,Finance,8852.0,Fair,High,Average,3,No,13,Master’s Degree,Single,2.0,Entry,Large,No,No,No,Good,High,Left
23978,55,Male,26,Finance,7380.0,Fair,High,High,0,No,53,High School,Married,2.0,Mid,Medium,Yes,No,Yes,Poor,Low,Stayed
64762,41,Female,21,Media,6008.0,Poor,High,High,0,No,54,Master’s Degree,Single,1.0,Senior,Medium,No,No,No,Fair,Medium,Stayed
3278,39,Female,19,Media,6167.0,Good,High,Average,2,No,99,Bachelor’s Degree,Single,1.0,Entry,Medium,No,No,No,Fair,Low,Left
34262,43,Female,8,Technology,8144.0,Poor,High,High,1,No,13,Associate Degree,Married,5.0,Mid,Small,No,No,Yes,Good,High,Stayed
20418,54,Male,20,Healthcare,8010.0,Good,High,Average,0,Yes,84,Associate Degree,Married,2.0,Entry,Large,No,No,No,Fair,High,Left
27411,29,Female,17,Finance,9761.0,Good,Very High,Average,0,No,54,High School,Married,2.0,Mid,Small,Yes,No,No,Good,High,Stayed
65288,59,Male,44,Technology,9567.0,Good,High,Average,0,No,51,Associate Degree,Single,2.0,Mid,Large,Yes,No,No,Good,Low,Left
60208,24,Male,5,Media,6061.0,Fair,High,Average,0,No,4,Bachelor’s Degree,Divorced,0.0,Entry,Medium,No,No,No,Good,Low,Left
24701,48,Female,5,Media,6211.0,Good,High,High,0,Yes,38,Bachelor’s Degree,Single,1.0,Entry,Large,No,No,No,Good,Medium,Left
13475,23,Female,10,Healthcare,8070.0,Fair,Low,High,0,No,11,Master’s Degree,Married,2.0,Mid,Small,No,No,No,Poor,Low,Left
57980,57,Male,14,Education,4995.0,Excellent,Medium,High,0,No,2,Associate Degree,Married,0.0,Entry,Medium,No,No,Yes,Excellent,Low,Stayed
61052,20,Male,8,Technology,10906.0,Good,High,High,0,No,47,Associate Degree,Married,4.0,Senior,Medium,Yes,No,No,Poor,Low,Stayed
69103,55,Male,37,Media,6816.0,Good,High,High,0,No,60,Bachelor’s Degree,Divorced,0.0,Mid,Medium,No,No,No,Good,Low,Left
14643,32,Female,18,Healthcare,7358.0,Good,High,High,2,Yes,30,Bachelor’s Degree,Single,1.0,Entry,Medium,No,No,Yes,Fair,Low,Left
21423,18,Male,3,Education,4178.0,Good,High,Average,0,No,30,High School,Single,3.0,Mid,Medium,No,No,No,Excellent,Low,Left
39934,43,Male,3,Technology,12460.0,Good,High,Average,0,No,65,Master’s Degree,Married,1.0,Mid,Small,No,No,No,Fair,High,Left
70330,40,Female,19,Education,3327.0,Fair,Medium,Average,1,No,1,High School,Married,1.0,Entry,Large,No,No,No,Fair,Low,Left
17667,24,Male,13,Media,6047.0,Good,High,High,0,No,87,Bachelor’s Degree,Single,2.0,Entry,Medium,Yes,No,No,Poor,Medium,Stayed
9887,46,Female,36,Healthcare,9141.0,Excellent,Very High,Average,0,No,97,Associate Degree,Single,2.0,Mid,Small,Yes,No,No,Good,Low,Left
73116,59,Male,47,Education,3193.0,Fair,High,High,0,No,13,Associate Degree,Married,6.0,Entry,Medium,No,No,No,Good,Low,Stayed
6411,20,Female,6,Media,5933.0,Good,Medium,High,0,Yes,96,Bachelor’s Degree,Married,1.0,Mid,Medium,No,No,No,Excellent,Medium,Left
1913,36,Female,17,Technology,9753.0,Fair,Low,Average,1,Yes,44,Bachelor’s Degree,Divorced,2.0,Entry,Small,No,No,No,Good,Low,Left
61487,44,Male,34,Technology,8847.0,Good,High,Average,0,No,9,Bachelor’s Degree,Married,4.0,Entry,Medium,No,No,No,Poor,Medium,Left
49315,41,Male,31,Education,5468.0,Good,Medium,Below Average,2,No,12,Bachelor’s Degree,Married,1.0,Entry,Small,No,No,No,Good,Medium,Left
6847,54,Male,22,Healthcare,6932.0,Poor,High,High,0,Yes,14,Master’s Degree,Divorced,3.0,Entry,Large,No,No,No,Excellent,High,Left
1809,31,Male,15,Education,4525.0,Good,High,High,0,Yes,37,High School,Married,2.0,Entry,Medium,No,No,No,Good,High,Stayed
67529,56,Female,21,Technology,11060.0,Poor,Medium,Below Average,0,No,64,Associate Degree,Married,2.0,Senior,Large,No,Yes,No,Poor,Medium,Stayed
46233,39,Male,16,Healthcare,7814.0,Good,Medium,Below Average,0,Yes,79,Master’s Degree,Married,3.0,Entry,Small,No,No,No,Fair,High,Left
25389,54,Male,14,Finance,8789.0,Good,High,Average,2,No,85,Master’s Degree,Married,1.0,Mid,Small,No,No,No,Excellent,Low,Stayed
38413,24,Male,1,Education,4457.0,Good,High,Average,1,No,82,Bachelor’s Degree,Single,3.0,Senior,Medium,No,No,No,Excellent,Medium,Stayed
20148,50,Female,15,Healthcare,8015.0,Excellent,High,Low,0,No,61,PhD,Married,2.0,Mid,Medium,Yes,No,No,Fair,Medium,Stayed
45123,32,Male,12,Technology,8891.0,Good,High,Below Average,0,No,45,Associate Degree,Divorced,1.0,Entry,Large,No,No,No,Good,Low,Left
11851,25,Female,8,Media,6665.0,Good,High,Low,1,No,8,Master’s Degree,Single,0.0,Senior,Medium,No,No,Yes,Excellent,Medium,Stayed
42865,39,Male,25,Media,6181.0,Good,High,Average,0,Yes,74,Bachelor’s Degree,Divorced,4.0,Entry,Small,Yes,No,No,Good,Medium,Stayed
13650,44,Female,3,Technology,8686.0,Good,High,Below Average,1,Yes,92,Bachelor’s Degree,Single,1.0,Mid,Medium,No,No,No,Poor,High,Left
71400,52,Female,26,Media,5495.0,Good,High,Average,1,No,78,Bachelor’s Degree,Married,1.0,Mid,Medium,No,No,No,Good,High,Stayed
108,54,Female,25,Media,5395.0,Good,Medium,Average,0,No,17,PhD,Single,1.0,Mid,Large,No,No,No,Poor,Medium,Stayed
23363,29,Female,20,Technology,9597.0,Good,High,High,3,No,29,Bachelor’s Degree,Single,3.0,Entry,Medium,No,No,No,Fair,Low,Stayed
32522,25,Male,4,Technology,10223.0,Poor,Very High,Average,1,No,48,Bachelor’s Degree,Single,0.0,Mid,Large,No,No,No,Good,Medium,Left
70359,32,Female,19,Technology,9608.0,Fair,Very High,Average,4,No,55,Associate Degree,Married,0.0,Entry,Small,No,No,No,Good,Low,Stayed
39538,26,Male,4,Technology,5839.0,Poor,Medium,Average,0,Yes,62,Bachelor’s Degree,Single,4.0,Senior,Small,No,No,No,Fair,Medium,Left
62953,43,Male,1,Media,5264.0,Good,High,Average,0,Yes,5,Associate Degree,Married,0.0,Entry,Small,Yes,No,No,Good,Low,Stayed
62921,44,Female,9,Healthcare,5900.0,Excellent,Very High,Average,2,Yes,24,Associate Degree,Single,2.0,Entry,Small,No,No,Yes,Good,Medium,Left
40327,44,Female,7,Education,5659.0,Fair,Very High,High,0,No,85,Associate Degree,Married,1.0,Entry,Large,Yes,No,No,Good,High,Left
59475,27,Male,8,Technology,9741.0,Excellent,Low,Average,2,No,88,Bachelor’s Degree,Married,4.0,Mid,Small,Yes,No,No,Good,High,Stayed
41667,47,Female,2,Healthcare,8541.0,Poor,Low,High,2,No,56,High School,Single,2.0,Senior,Large,No,No,No,Good,Low,Left
12996,33,Female,20,Education,4604.0,Fair,Medium,Average,0,No,50,Bachelor’s Degree,Married,5.0,Entry,Medium,No,Yes,No,Good,Low,Stayed
44549,23,Female,14,Education,4425.0,Good,Medium,Average,0,Yes,4,Bachelor’s Degree,Single,1.0,Mid,Medium,Yes,No,No,Poor,Low,Stayed
68065,37,Male,20,Media,7358.0,Good,High,High,0,No,21,Master’s Degree,Single,1.0,Entry,Medium,No,No,No,Good,Low,Stayed
27872,59,Male,3,Technology,6659.0,Good,High,Average,0,Yes,37,Bachelor’s Degree,Single,0.0,Entry,Medium,No,Yes,No,Fair,High,Stayed
216,53,Male,23,Media,5773.0,Excellent,High,Below Average,0,Yes,88,High School,Married,4.0,Senior,Medium,No,No,No,Excellent,High,Stayed
41331,44,Male,35,Education,4740.0,Excellent,Very High,Average,0,No,2,Master’s Degree,Divorced,1.0,Entry,Medium,No,No,No,Good,Low,Stayed
33111,37,Male,26,Healthcare,6132.0,Excellent,Low,Average,1,No,36,High School,Married,0.0,Senior,Small,No,No,Yes,Good,Very High,Stayed
36136,22,Female,10,Education,3574.0,Fair,High,Average,1,No,23,Bachelor’s Degree,Single,2.0,Entry,Medium,No,No,No,Good,Medium,Left
47563,36,Male,4,Healthcare,9922.0,Excellent,High,Average,0,Yes,64,PhD,Single,5.0,Entry,Large,Yes,No,Yes,Good,Medium,Stayed
36627,28,Male,20,Technology,10415.0,Good,Medium,High,1,Yes,59,Bachelor’s Degree,Single,1.0,Entry,Medium,No,No,No,Good,Medium,Left
25129,53,Female,11,Education,4957.0,Poor,High,Average,2,Yes,4,High School,Married,4.0,Mid,Small,No,No,No,Poor,Medium,Stayed
38781,51,Female,5,Finance,10244.0,Good,High,High,1,No,54,High School,Single,0.0,Entry,Medium,No,No,No,Good,High,Left
7572,58,Female,25,Media,5632.0,Good,High,Average,0,Yes,82,High School,Married,5.0,Entry,Medium,No,No,No,Good,High,Left
55560,39,Male,7,Education,5999.0,Good,Medium,Below Average,2,No,84,Bachelor’s Degree,Married,0.0,Mid,Small,No,No,No,Good,High,Left
3675,25,Male,9,Media,6529.0,Good,Medium,Below Average,0,No,28,Bachelor’s Degree,Married,0.0,Senior,Small,No,No,No,Good,High,Stayed
46881,55,Male,40,Education,3925.0,Good,High,High,0,Yes,11,Associate Degree,Divorced,1.0,Senior,Medium,No,No,No,Good,Low,Stayed
71644,25,Male,3,Media,5864.0,Good,Very High,Average,3,No,34,Master’s Degree,Married,2.0,Mid,Medium,No,No,No,Good,Low,Stayed
70082,21,Male,5,Healthcare,7398.0,Good,High,Average,0,Yes,62,Bachelor’s Degree,Married,0.0,Mid,Medium,Yes,No,No,Excellent,Medium,Stayed
33674,39,Male,2,Education,7358.0,Good,High,High,2,No,93,Bachelor’s Degree,Single,1.0,Entry,Medium,No,No,No,Good,Low,Left
31160,24,Male,14,Media,6800.0,Excellent,High,Average,2,Yes,5,Associate Degree,Married,0.0,Mid,Medium,No,No,No,Poor,High,Stayed
28716,30,Male,2,Media,4668.0,Fair,High,Average,0,Yes,76,High School,Single,0.0,Entry,Medium,No,No,No,Poor,Medium,Left
62448,32,Male,21,Technology,7100.0,Excellent,High,High,1,No,67,Associate Degree,Married,0.0,Mid,Medium,Yes,No,No,Good,Medium,Stayed
74247,59,Male,24,Education,3650.0,Good,High,Average,0,No,80,Master’s Degree,Married,1.0,Mid,Medium,No,No,Yes,Good,Low,Stayed
47042,25,Male,1,Technology,9241.0,Poor,High,Average,1,No,14,High School,Single,6.0,Entry,Medium,No,No,No,Good,Medium,Left
64972,45,Male,37,Healthcare,7358.0,Good,High,Average,0,No,93,Bachelor’s Degree,Married,1.0,Mid,Medium,No,No,No,Fair,Low,Stayed
21108,57,Female,43,Healthcare,10126.0,Good,High,Average,1,No,84,Bachelor’s Degree,Married,3.0,Entry,Small,No,No,No,Poor,Low,Left
40284,37,Male,29,Media,5930.0,Fair,Very High,High,0,No,76,Associate Degree,Married,1.0,Entry,Large,No,No,No,Good,Medium,Left
69116,58,Male,2,Technology,7358.0,Good,High,High,0,No,63,Associate Degree,Married,1.0,Mid,Medium,No,No,No,Excellent,Medium,Stayed
49233,54,Male,37,Media,5846.0,Fair,High,Average,4,No,84,Associate Degree,Married,3.0,Mid,Medium,No,No,No,Good,Low,Stayed
20719,50,Male,17,Technology,8549.0,Good,High,High,0,No,76,Bachelor’s Degree,Married,0.0,Entry,Large,No,No,No,Good,High,Left
39773,43,Female,11,Healthcare,8951.0,Fair,High,Low,1,No,88,High School,Divorced,0.0,Mid,Medium,No,No,Yes,Poor,Low,Stayed
37347,21,Male,9,Media,5998.0,Fair,Medium,Average,0,No,50,High School,Married,4.0,Entry,Medium,No,No,No,Good,High,Stayed
35369,18,Male,8,Healthcare,6711.0,Excellent,High,Average,0,No,30,High School,Married,3.0,Senior,Medium,No,No,No,Good,High,Stayed
6450,29,Female,10,Finance,5144.0,Fair,Very High,High,2,No,43,Associate Degree,Single,4.0,Mid,Medium,No,No,No,Fair,High,Left
53768,22,Female,11,Healthcare,7462.0,Good,High,Average,0,Yes,58,Bachelor’s Degree,Divorced,4.0,Entry,Medium,Yes,No,No,Fair,High,Stayed
22609,32,Male,23,Education,3961.0,Fair,Very High,Average,2,No,13,Bachelor’s Degree,Divorced,3.0,Entry,Small,No,No,No,Good,Medium,Stayed
52743,46,Male,7,Healthcare,8391.0,Fair,High,Below Average,1,Yes,80,High School,Single,2.0,Entry,Medium,No,No,No,Poor,Medium,Left
35244,18,Male,5,Technology,9515.0,Good,Medium,Average,0,No,97,High School,Married,1.0,Entry,Small,No,No,No,Good,Low,Stayed
31339,40,Female,6,Finance,13566.0,Poor,Very High,Average,3,No,73,Associate Degree,Single,0.0,Senior,Small,Yes,No,No,Good,Low,Stayed
65991,41,Male,26,Education,2094.0,Fair,Medium,Average,0,No,20,Associate Degree,Single,1.0,Mid,Small,Yes,No,No,Fair,Medium,Stayed
15587,51,Male,13,Technology,12044.0,Good,High,Average,1,No,5,High School,Divorced,2.0,Senior,Small,Yes,No,Yes,Good,Low,Stayed
37325,40,Female,28,Technology,10211.0,Good,Low,High,0,No,90,PhD,Single,4.0,Senior,Large,No,No,No,Good,High,Stayed
2072,58,Female,13,Technology,7358.0,Good,High,High,0,Yes,84,High School,Divorced,1.0,Mid,Medium,No,No,No,Good,Very High,Stayed
33497,55,Male,42,Technology,7184.0,Good,High,High,1,No,67,Bachelor’s Degree,Single,0.0,Mid,Medium,No,No,No,Good,Low,Left
10500,43,Male,10,Technology,9632.0,Good,Very High,Average,3,No,10,Bachelor’s Degree,Married,0.0,Entry,Medium,No,No,No,Poor,High,Stayed
62307,36,Male,8,Media,5505.0,Good,High,High,0,Yes,82,Master’s Degree,Divorced,1.0,Mid,Medium,No,No,No,Good,High,Stayed
69324,53,Female,35,Healthcare,7479.0,Good,Very High,Average,0,No,20,Bachelor’s Degree,Divorced,3.0,Mid,Small,No,No,Yes,Good,Low,Stayed
60072,19,Male,7,Education,4761.0,Fair,High,Average,1,No,54,Bachelor’s Degree,Married,3.0,Senior,Medium,No,No,No,Good,High,Stayed
22899,32,Male,3,Technology,7358.0,Good,High,Average,0,Yes,99,Associate Degree,Married,1.0,Mid,Medium,No,No,No,Poor,High,Stayed
40088,34,Male,24,Healthcare,7789.0,Poor,High,Average,1,No,13,Master’s Degree,Single,2.0,Mid,Medium,No,No,No,Good,Medium,Left
37118,45,Male,22,Healthcare,8300.0,Good,High,Average,2,No,25,Bachelor’s Degree,Married,0.0,Entry,Large,No,No,No,Fair,Medium,Left
39670,30,Female,7,Education,4027.0,Poor,High,Below Average,2,No,33,Master’s Degree,Married,1.0,Entry,Medium,No,Yes,No,Poor,High,Left
18826,20,Female,6,Education,4627.0,Fair,High,Average,0,No,90,High School,Single,0.0,Entry,Large,No,No,No,Poor,Low,Left
50624,37,Female,24,Healthcare,8072.0,Good,Very High,High,0,No,65,Associate Degree,Divorced,4.0,Entry,Medium,Yes,No,No,Fair,Very High,Stayed
50429,35,Male,12,Education,3798.0,Excellent,High,Average,2,Yes,71,Associate Degree,Married,2.0,Mid,Medium,Yes,No,No,Good,High,Stayed
31616,31,Female,12,Finance,12460.0,Fair,High,Average,1,No,12,Bachelor’s Degree,Divorced,0.0,Mid,Small,No,No,No,Poor,Medium,Left
53177,52,Male,25,Healthcare,6676.0,Good,High,Average,0,Yes,65,Associate Degree,Single,1.0,Entry,Small,No,No,Yes,Good,Very High,Left
70551,55,Male,36,Healthcare,6408.0,Poor,Medium,Below Average,0,Yes,14,Associate Degree,Married,1.0,Entry,Medium,No,No,No,Good,High,Left
52797,35,Male,21,Media,5951.0,Good,Medium,Average,0,Yes,87,Associate Degree,Single,4.0,Senior,Medium,Yes,No,No,Good,High,Stayed
71500,20,Male,11,Healthcare,7358.0,Good,High,Average,0,Yes,43,Bachelor’s Degree,Single,1.0,Senior,Medium,No,No,No,Good,Medium,Left
70108,23,Male,6,Education,4495.0,Poor,High,Average,1,No,38,Bachelor’s Degree,Married,0.0,Entry,Medium,No,No,No,Excellent,Medium,Left
64202,54,Female,45,Media,7358.0,Good,High,Average,0,Yes,62,Associate Degree,Single,1.0,Mid,Medium,Yes,No,No,Good,High,Left
73664,37,Female,5,Education,4410.0,Excellent,High,High,0,No,2,Associate Degree,Married,3.0,Mid,Medium,No,No,No,Good,Low,Stayed
68247,47,Female,7,Education,5333.0,Good,High,Average,2,No,76,Associate Degree,Single,1.0,Entry,Medium,No,No,No,Good,Very High,Left
64800,37,Female,18,Education,4188.0,Good,High,Average,1,No,55,Master’s Degree,Married,2.0,Entry,Large,No,No,Yes,Poor,High,Left
47628,37,Female,8,Media,7087.0,Good,High,Low,0,Yes,69,Bachelor’s Degree,Single,1.0,Mid,Medium,No,No,No,Fair,Low,Left
65098,32,Male,10,Technology,7212.0,Good,Very High,Average,1,Yes,23,Master’s Degree,Divorced,1.0,Entry,Medium,No,No,No,Fair,High,Left
69364,20,Female,6,Healthcare,8671.0,Poor,Medium,Below Average,0,Yes,6,Associate Degree,Married,0.0,Mid,Medium,No,No,Yes,Fair,Low,Left
48477,22,Male,11,Media,6334.0,Poor,High,High,0,Yes,95,High School,Married,0.0,Mid,Small,Yes,No,Yes,Good,High,Stayed
47191,33,Male,15,Healthcare,5906.0,Good,Very High,Average,0,No,82,Master’s Degree,Married,1.0,Senior,Large,No,No,No,Excellent,Low,Stayed
6428,45,Male,21,Healthcare,7906.0,Good,High,Average,2,Yes,96,Associate Degree,Married,2.0,Senior,Small,No,No,No,Poor,Low,Left
51753,52,Male,19,Finance,9675.0,Good,High,Average,0,Yes,2,Bachelor’s Degree,Single,4.0,Senior,Medium,No,No,No,Fair,Low,Stayed
18002,49,Male,4,Media,6583.0,Good,High,High,1,Yes,84,Bachelor’s Degree,Divorced,1.0,Mid,Medium,No,No,No,Fair,High,Left
14493,48,Male,25,Media,6139.0,Excellent,Medium,Average,1,No,92,Bachelor’s Degree,Married,5.0,Mid,Medium,No,No,Yes,Good,High,Stayed
72866,55,Male,28,Finance,10090.0,Excellent,High,Average,0,No,60,Master’s Degree,Married,0.0,Mid,Large,No,No,No,Poor,Low,Stayed
73722,53,Female,5,Technology,7544.0,Good,Low,Average,3,Yes,2,Master’s Degree,Divorced,5.0,Mid,Medium,No,No,No,Good,Low,Stayed
55861,31,Male,21,Education,3794.0,Good,Medium,Below Average,1,No,24,Bachelor’s Degree,Married,3.0,Entry,Medium,No,No,No,Good,Medium,Stayed
46081,26,Female,16,Media,5765.0,Good,Low,Average,0,No,20,Associate Degree,Single,1.0,Entry,Medium,Yes,No,Yes,Good,Medium,Left
73708,58,Male,37,Finance,8531.0,Excellent,High,Average,2,No,68,High School,Single,1.0,Mid,Medium,No,No,No,Good,Low,Left
53265,42,Female,29,Education,5747.0,Poor,Medium,Below Average,1,No,98,Bachelor’s Degree,Single,2.0,Senior,Small,No,No,No,Poor,Low,Left
55343,21,Male,10,Technology,7881.0,Poor,Medium,Below Average,2,No,63,Bachelor’s Degree,Married,1.0,Senior,Medium,Yes,No,No,Poor,Very High,Stayed
20282,27,Male,1,Healthcare,8796.0,Fair,High,High,0,No,31,Bachelor’s Degree,Divorced,4.0,Senior,Small,No,No,No,Good,Low,Stayed
59830,26,Female,16,Technology,10146.0,Good,Very High,Average,1,No,31,Master’s Degree,Single,0.0,Entry,Small,No,No,No,Good,High,Left
71550,29,Female,14,Media,6477.0,Good,High,High,2,No,59,Associate Degree,Married,3.0,Mid,Medium,No,No,No,Fair,High,Left
61481,38,Female,27,Technology,10222.0,Poor,Very High,Average,0,Yes,50,High School,Married,0.0,Mid,Small,No,No,No,Good,Medium,Stayed
25287,44,Male,1,Technology,8267.0,Good,Low,Average,0,Yes,34,Bachelor’s Degree,Single,1.0,Mid,Medium,No,Yes,No,Good,Medium,Left
6782,46,Female,18,Finance,8734.0,Good,High,Average,1,No,32,Bachelor’s Degree,Married,0.0,Senior,Medium,Yes,No,No,Good,Medium,Stayed
42368,38,Female,4,Healthcare,7463.0,Fair,Medium,Average,2,Yes,9,PhD,Single,3.0,Senior,Small,No,No,No,Fair,Medium,Stayed
40437,56,Female,18,Healthcare,6515.0,Fair,Low,High,1,No,88,PhD,Single,1.0,Mid,Medium,No,No,Yes,Poor,High,Left
49374,35,Female,23,Finance,3622.0,Excellent,Low,High,0,No,1,Bachelor’s Degree,Married,1.0,Entry,Medium,No,No,No,Fair,Low,Left
7578,22,Male,7,Technology,8822.0,Fair,Very High,Average,1,No,33,Associate Degree,Married,0.0,Mid,Small,No,No,Yes,Excellent,Low,Stayed
37961,29,Male,17,Media,6181.0,Excellent,High,High,2,No,59,Associate Degree,Married,4.0,Entry,Medium,No,No,No,Good,Very High,Stayed
23675,52,Male,44,Media,5601.0,Fair,Very High,Average,0,No,78,High School,Married,3.0,Entry,Medium,No,No,No,Good,Low,Stayed
54010,57,Female,30,Healthcare,9546.0,Excellent,Very High,High,4,No,99,PhD,Married,1.0,Senior,Medium,No,No,No,Excellent,High,Stayed
36127,18,Male,4,Technology,8507.0,Excellent,High,Average,1,No,48,Associate Degree,Married,0.0,Senior,Large,No,Yes,Yes,Good,Low,Stayed
70598,34,Male,18,Healthcare,8914.0,Fair,Medium,Below Average,3,Yes,21,Associate Degree,Married,3.0,Mid,Medium,Yes,No,Yes,Good,High,Stayed
35375,56,Male,13,Technology,8379.0,Good,High,Below Average,4,Yes,35,High School,Married,0.0,Mid,Medium,Yes,No,No,Good,Low,Stayed
60218,27,Female,16,Media,6165.0,Good,High,Average,0,No,77,Master’s Degree,Married,1.0,Entry,Small,No,No,No,Fair,Low,Left
53575,56,Male,38,Technology,9135.0,Fair,High,Average,1,No,10,Master’s Degree,Single,4.0,Entry,Small,Yes,No,No,Fair,Medium,Stayed
46397,53,Female,39,Healthcare,8895.0,Good,High,High,0,Yes,66,PhD,Married,1.0,Entry,Medium,No,No,Yes,Good,Low,Left
29795,36,Male,12,Education,5185.0,Excellent,High,Average,2,No,77,Master’s Degree,Married,0.0,Mid,Large,No,No,No,Good,Medium,Stayed
71664,59,Male,49,Healthcare,9493.0,Good,Very High,High,0,Yes,69,Bachelor’s Degree,Married,2.0,Mid,Medium,No,No,Yes,Fair,Very High,Left
50879,32,Female,20,Healthcare,6447.0,Excellent,Medium,High,0,No,39,Associate Degree,Single,1.0,Senior,Medium,No,No,Yes,Fair,High,Stayed
23427,44,Male,18,Healthcare,7748.0,Good,High,Average,1,No,1,Bachelor’s Degree,Single,0.0,Mid,Small,No,No,No,Good,Low,Left
71051,43,Female,28,Education,5506.0,Good,High,Average,0,No,9,PhD,Divorced,1.0,Mid,Large,No,No,No,Good,Medium,Stayed
67647,41,Female,8,Technology,9673.0,Poor,High,Average,0,No,13,Associate Degree,Divorced,1.0,Senior,Large,No,No,No,Good,Low,Stayed
54997,25,Female,9,Healthcare,8814.0,Excellent,High,High,0,No,96,High School,Married,3.0,Senior,Large,No,No,No,Good,Low,Left
7560,26,Male,8,Media,6335.0,Poor,Low,Average,0,No,86,High School,Married,1.0,Mid,Medium,Yes,No,No,Fair,Low,Stayed
32931,20,Male,8,Healthcare,7485.0,Fair,High,Average,0,No,25,Associate Degree,Single,2.0,Senior,Small,Yes,No,No,Good,Low,Stayed
70479,37,Male,21,Education,4820.0,Good,High,Average,0,No,51,Bachelor’s Degree,Divorced,4.0,Mid,Small,Yes,No,Yes,Good,Low,Stayed
73680,27,Female,13,Healthcare,9623.0,Fair,Very High,Average,0,No,67,Associate Degree,Divorced,0.0,Mid,Medium,No,No,No,Good,Low,Left
53032,37,Female,22,Technology,9109.0,Fair,Very High,Average,0,Yes,3,Associate Degree,Married,4.0,Entry,Large,No,No,No,Good,High,Left
24152,34,Male,13,Healthcare,7292.0,Fair,High,Average,0,No,43,Master’s Degree,Married,4.0,Entry,Medium,No,No,No,Good,Medium,Left
28478,35,Male,18,Education,3883.0,Good,Medium,Average,1,Yes,97,Bachelor’s Degree,Married,3.0,Mid,Medium,No,No,No,Good,Medium,Stayed
36431,37,Female,22,Media,6203.0,Fair,Medium,High,4,No,58,Bachelor’s Degree,Married,3.0,Entry,Small,Yes,No,No,Good,Low,Stayed
20068,41,Female,7,Healthcare,7387.0,Good,High,Low,0,No,8,Master’s Degree,Married,0.0,Entry,Medium,No,No,No,Poor,Medium,Left
70570,23,Female,12,Technology,8256.0,Good,High,High,0,No,4,Master’s Degree,Married,3.0,Mid,Medium,No,No,No,Fair,Low,Left
8990,48,Male,14,Media,6525.0,Good,High,High,0,Yes,92,High School,Divorced,3.0,Senior,Large,No,No,Yes,Excellent,Low,Stayed
5540,55,Female,47,Education,3732.0,Fair,Low,Average,0,No,47,Bachelor’s Degree,Married,1.0,Mid,Small,No,Yes,No,Good,Medium,Left
53911,40,Male,12,Education,3177.0,Poor,Medium,Below Average,0,Yes,98,Master’s Degree,Single,1.0,Mid,Small,No,No,No,Good,Medium,Left
61143,51,Male,20,Healthcare,7211.0,Excellent,Very High,Average,0,No,37,Bachelor’s Degree,Married,3.0,Entry,Medium,No,No,No,Fair,Medium,Stayed
59787,54,Male,4,Media,5528.0,Good,High,High,0,Yes,43,Bachelor’s Degree,Single,6.0,Entry,Medium,No,No,No,Fair,High,Left
51881,38,Female,1,Technology,8630.0,Good,High,Average,0,No,80,PhD,Married,1.0,Entry,Small,No,No,Yes,Good,Medium,Stayed
41151,47,Female,22,Healthcare,5760.0,Excellent,Very High,Average,1,No,3,High School,Divorced,2.0,Entry,Large,No,No,No,Excellent,High,Stayed
35306,56,Male,23,Education,4400.0,Fair,Low,Average,0,Yes,87,Bachelor’s Degree,Married,1.0,Mid,Medium,Yes,No,Yes,Fair,High,Stayed
19594,51,Male,23,Technology,8887.0,Fair,Very High,Average,0,No,13,Master’s Degree,Married,1.0,Entry,Medium,No,No,No,Good,Low,Left
38235,44,Female,22,Technology,7358.0,Good,High,High,0,No,53,Master’s Degree,Married,1.0,Mid,Medium,No,No,Yes,Excellent,Low,Stayed
69105,54,Male,1,Technology,11774.0,Good,High,Average,0,No,24,PhD,Single,0.0,Mid,Large,No,No,No,Excellent,Low,Left
68901,33,Female,3,Healthcare,8004.0,Good,High,Average,2,No,96,Associate Degree,Single,2.0,Mid,Large,Yes,No,No,Good,Low,Left
70009,38,Female,10,Healthcare,8659.0,Excellent,High,Average,1,No,74,Associate Degree,Single,3.0,Mid,Small,Yes,No,No,Excellent,High,Stayed
